user_id,assigned_group,personality_type,travel_frequency
48312,A,efficiency-oriented,weekly
48313,A,comfort-oriented,weekly
48314,A,efficiency-oriented,daily
48315,A,comfort-oriented,weekly
48316,A,efficiency-oriented,weekly
48317,B,efficiency-oriented,weekly
48318,A,efficiency-oriented,daily
48319,A,efficiency-oriented,weekly
48320,B,comfort-oriented,daily
48321,A,efficiency-oriented,weekly
48322,A,efficiency-oriented,weekly
48323,A,efficiency-oriented,daily
48324,A,neutral,daily
48325,B,comfort-oriented,weekly
48326,A,comfort-oriented,weekly
48327,B,efficiency-oriented,rarely
48328,B,neutral,rarely
48329,A,efficiency-oriented,rarely
48330,B,efficiency-oriented,rarely
48331,B,comfort-oriented,weekly
48332,B,efficiency-oriented,weekly
48333,A,neutral,weekly
48334,A,efficiency-oriented,weekly
48335,B,efficiency-oriented,weekly
48336,A,efficiency-oriented,daily
48337,A,efficiency-oriented,daily
48338,B,efficiency-oriented,weekly
48339,A,comfort-oriented,weekly
48340,A,efficiency-oriented,daily
48341,B,comfort-oriented,daily
48342,B,efficiency-oriented,weekly
48343,B,comfort-oriented,daily
48344,A,efficiency-oriented,daily
48345,B,comfort-oriented,daily
48346,B,efficiency-oriented,daily
48347,A,efficiency-oriented,daily
48348,A,efficiency-oriented,daily
48349,B,efficiency-oriented,daily
48350,A,comfort-oriented,daily
48351,A,neutral,weekly
48352,A,comfort-oriented,daily
48353,A,comfort-oriented,daily
48354,A,efficiency-oriented,daily
48355,B,comfort-oriented,daily
48356,A,efficiency-oriented,rarely
48357,A,neutral,daily
48358,A,comfort-oriented,weekly
48359,A,efficiency-oriented,weekly
48360,A,comfort-oriented,daily
48361,A,comfort-oriented,rarely
48362,A,efficiency-oriented,daily
48363,A,comfort-oriented,weekly
48364,A,comfort-oriented,rarely
48365,B,comfort-oriented,daily
48366,A,comfort-oriented,daily
48367,B,efficiency-oriented,daily
48368,A,comfort-oriented,daily
48369,A,efficiency-oriented,weekly
48370,B,efficiency-oriented,weekly
48371,A,efficiency-oriented,weekly
48372,A,efficiency-oriented,rarely
48373,A,efficiency-oriented,daily
48374,A,neutral,daily
48375,B,efficiency-oriented,daily
48376,B,efficiency-oriented,daily
48377,A,efficiency-oriented,daily
48378,A,efficiency-oriented,weekly
48379,B,efficiency-oriented,weekly
48380,A,efficiency-oriented,weekly
48381,B,comfort-oriented,rarely
48382,B,efficiency-oriented,daily
48383,A,comfort-oriented,daily
48384,A,efficiency-oriented,weekly
48385,B,efficiency-oriented,weekly
48386,A,neutral,daily
48387,A,efficiency-oriented,daily
48388,A,efficiency-oriented,daily
48389,A,efficiency-oriented,daily
48390,B,efficiency-oriented,rarely
48391,A,comfort-oriented,daily
48392,A,efficiency-oriented,daily
48393,B,comfort-oriented,rarely
48394,A,efficiency-oriented,daily
48395,B,efficiency-oriented,weekly
48396,B,efficiency-oriented,daily
48397,B,neutral,daily
48398,A,neutral,daily
48399,B,efficiency-oriented,daily
48400,A,efficiency-oriented,weekly
48401,A,neutral,daily
48402,A,efficiency-oriented,daily
48403,B,efficiency-oriented,weekly
48404,A,neutral,weekly
48405,B,comfort-oriented,daily
48406,A,comfort-oriented,daily
48407,B,comfort-oriented,weekly
48408,A,efficiency-oriented,daily
48409,B,efficiency-oriented,weekly
48410,B,efficiency-oriented,daily
48411,B,neutral,weekly
48412,B,efficiency-oriented,daily
48413,B,neutral,weekly
48414,A,efficiency-oriented,weekly
48415,B,comfort-oriented,daily
48416,A,comfort-oriented,daily
48417,A,efficiency-oriented,weekly
48418,B,efficiency-oriented,daily
48419,A,neutral,daily
48420,A,comfort-oriented,daily
48421,A,comfort-oriented,weekly
48422,A,efficiency-oriented,daily
48423,A,neutral,daily
48424,A,efficiency-oriented,weekly
48425,A,comfort-oriented,daily
48426,B,comfort-oriented,daily
48427,A,neutral,daily
48428,B,comfort-oriented,weekly
48429,B,efficiency-oriented,daily
48430,A,comfort-oriented,daily
48431,A,efficiency-oriented,daily
48432,A,efficiency-oriented,daily
48433,B,efficiency-oriented,daily
48434,B,comfort-oriented,daily
48435,B,efficiency-oriented,rarely
48436,B,neutral,weekly
48437,B,comfort-oriented,weekly
48438,B,efficiency-oriented,weekly
48439,B,comfort-oriented,daily
48440,B,comfort-oriented,daily
48441,B,efficiency-oriented,rarely
48442,A,efficiency-oriented,weekly
48443,B,comfort-oriented,daily
48444,B,efficiency-oriented,daily
48445,A,efficiency-oriented,daily
48446,A,efficiency-oriented,daily
48447,B,neutral,weekly
48448,A,efficiency-oriented,daily
48449,B,efficiency-oriented,daily
48450,A,comfort-oriented,daily
48451,B,comfort-oriented,daily
48452,A,comfort-oriented,daily
48453,A,efficiency-oriented,rarely
48454,B,comfort-oriented,daily
48455,A,efficiency-oriented,daily
48456,B,neutral,weekly
48457,A,comfort-oriented,weekly
48458,B,comfort-oriented,rarely
48459,A,comfort-oriented,weekly
48460,A,efficiency-oriented,weekly
48461,B,efficiency-oriented,daily
48462,A,efficiency-oriented,daily
48463,B,comfort-oriented,daily
48464,B,neutral,daily
48465,A,efficiency-oriented,weekly
48466,A,efficiency-oriented,daily
48467,A,comfort-oriented,daily
48468,A,neutral,weekly
48469,A,neutral,daily
48470,B,comfort-oriented,weekly
48471,B,efficiency-oriented,daily
48472,A,comfort-oriented,daily
48473,A,efficiency-oriented,weekly
48474,B,comfort-oriented,weekly
48475,A,efficiency-oriented,rarely
48476,B,comfort-oriented,daily
48477,A,efficiency-oriented,daily
48478,B,comfort-oriented,rarely
48479,B,efficiency-oriented,daily
48480,A,efficiency-oriented,daily
48481,B,comfort-oriented,daily
48482,B,efficiency-oriented,daily
48483,B,comfort-oriented,weekly
48484,A,efficiency-oriented,daily
48485,A,comfort-oriented,daily
48486,A,efficiency-oriented,weekly
48487,A,comfort-oriented,daily
48488,A,comfort-oriented,weekly
48489,B,efficiency-oriented,daily
48490,A,neutral,daily
48491,A,efficiency-oriented,weekly
48492,A,efficiency-oriented,daily
48493,A,neutral,daily
48494,A,efficiency-oriented,daily
48495,B,efficiency-oriented,daily
48496,B,comfort-oriented,daily
48497,B,neutral,weekly
48498,A,efficiency-oriented,daily
48499,B,comfort-oriented,weekly
48500,A,efficiency-oriented,weekly
48501,A,comfort-oriented,daily
48502,A,neutral,daily
48503,A,efficiency-oriented,daily
48504,B,comfort-oriented,daily
48505,B,efficiency-oriented,daily
48506,B,comfort-oriented,daily
48507,A,comfort-oriented,daily
48508,A,comfort-oriented,weekly
48509,A,efficiency-oriented,daily
48510,B,efficiency-oriented,weekly
48511,A,efficiency-oriented,daily
48512,A,efficiency-oriented,daily
48513,A,comfort-oriented,daily
48514,B,comfort-oriented,daily
48515,B,comfort-oriented,daily
48516,A,neutral,daily
48517,B,efficiency-oriented,daily
48518,B,efficiency-oriented,rarely
48519,B,neutral,daily
48520,B,efficiency-oriented,daily
48521,B,comfort-oriented,weekly
48522,A,comfort-oriented,daily
48523,B,comfort-oriented,daily
48524,B,comfort-oriented,weekly
48525,A,efficiency-oriented,daily
48526,B,comfort-oriented,weekly
48527,A,neutral,weekly
48528,B,neutral,weekly
48529,A,comfort-oriented,daily
48530,B,efficiency-oriented,daily
48531,A,efficiency-oriented,daily
48532,A,efficiency-oriented,weekly
48533,A,comfort-oriented,daily
48534,A,comfort-oriented,daily
48535,B,efficiency-oriented,weekly
48536,A,efficiency-oriented,rarely
48537,A,neutral,weekly
48538,B,comfort-oriented,daily
48539,A,efficiency-oriented,weekly
48540,A,comfort-oriented,weekly
48541,A,efficiency-oriented,daily
48542,B,efficiency-oriented,weekly
48543,B,comfort-oriented,daily
48544,B,comfort-oriented,daily
48545,B,efficiency-oriented,rarely
48546,B,efficiency-oriented,weekly
48547,B,efficiency-oriented,weekly
48548,A,efficiency-oriented,weekly
48549,A,efficiency-oriented,daily
48550,A,efficiency-oriented,daily
48551,A,neutral,daily
48552,B,efficiency-oriented,daily
48553,A,comfort-oriented,daily
48554,B,neutral,rarely
48555,A,comfort-oriented,daily
48556,A,efficiency-oriented,daily
48557,A,neutral,weekly
48558,A,efficiency-oriented,daily
48559,B,efficiency-oriented,weekly
48560,B,efficiency-oriented,daily
48561,B,efficiency-oriented,daily
48562,A,comfort-oriented,weekly
48563,A,efficiency-oriented,rarely
48564,A,efficiency-oriented,weekly
48565,B,comfort-oriented,daily
48566,A,comfort-oriented,daily
48567,B,efficiency-oriented,daily
48568,B,comfort-oriented,daily
48569,A,efficiency-oriented,weekly
48570,B,comfort-oriented,daily
48571,B,comfort-oriented,weekly
48572,A,comfort-oriented,weekly
48573,B,comfort-oriented,weekly
48574,B,comfort-oriented,daily
48575,A,comfort-oriented,daily
48576,A,efficiency-oriented,daily
48577,A,efficiency-oriented,daily
48578,B,comfort-oriented,rarely
48579,A,comfort-oriented,daily
48580,A,efficiency-oriented,daily
48581,A,efficiency-oriented,daily
48582,A,comfort-oriented,rarely
48583,A,comfort-oriented,daily
48584,A,efficiency-oriented,rarely
48585,A,efficiency-oriented,daily
48586,B,neutral,weekly
48587,B,efficiency-oriented,daily
48588,A,comfort-oriented,weekly
48589,B,efficiency-oriented,daily
48590,A,comfort-oriented,daily
48591,B,neutral,weekly
48592,A,efficiency-oriented,daily
48593,A,neutral,weekly
48594,A,efficiency-oriented,rarely
48595,A,comfort-oriented,daily
48596,B,efficiency-oriented,daily
48597,A,efficiency-oriented,daily
48598,A,comfort-oriented,daily
48599,B,neutral,daily
48600,B,comfort-oriented,daily
48601,A,efficiency-oriented,weekly
48602,A,efficiency-oriented,daily
48603,B,efficiency-oriented,daily
48604,A,efficiency-oriented,weekly
48605,B,efficiency-oriented,daily
48606,B,efficiency-oriented,rarely
48607,A,neutral,daily
48608,B,comfort-oriented,weekly
48609,A,efficiency-oriented,weekly
48610,B,comfort-oriented,weekly
48611,B,comfort-oriented,daily
48612,B,efficiency-oriented,daily
48613,B,comfort-oriented,daily
48614,B,comfort-oriented,daily
48615,B,efficiency-oriented,daily
48616,A,efficiency-oriented,daily
48617,B,efficiency-oriented,weekly
48618,B,efficiency-oriented,daily
48619,B,comfort-oriented,daily
48620,B,efficiency-oriented,weekly
48621,A,efficiency-oriented,daily
48622,A,efficiency-oriented,daily
48623,B,efficiency-oriented,weekly
48624,B,comfort-oriented,daily
48625,A,comfort-oriented,weekly
48626,A,neutral,daily
48627,A,comfort-oriented,daily
48628,B,efficiency-oriented,rarely
48629,B,efficiency-oriented,daily
48630,A,comfort-oriented,daily
48631,A,comfort-oriented,daily
48632,B,neutral,rarely
48633,B,efficiency-oriented,daily
48634,A,neutral,rarely
48635,B,efficiency-oriented,rarely
48636,A,efficiency-oriented,daily
48637,B,neutral,daily
48638,B,efficiency-oriented,daily
48639,B,neutral,weekly
48640,B,neutral,daily
48641,A,efficiency-oriented,daily
48642,B,efficiency-oriented,weekly
48643,B,efficiency-oriented,weekly
48644,A,comfort-oriented,daily
48645,A,efficiency-oriented,weekly
48646,A,efficiency-oriented,weekly
48647,B,comfort-oriented,weekly
48648,B,comfort-oriented,weekly
48649,B,comfort-oriented,daily
48650,A,efficiency-oriented,daily
48651,A,comfort-oriented,daily
48652,A,efficiency-oriented,weekly
48653,A,comfort-oriented,rarely
48654,B,efficiency-oriented,rarely
48655,B,neutral,rarely
48656,A,comfort-oriented,daily
48657,B,comfort-oriented,daily
48658,B,efficiency-oriented,weekly
48659,A,comfort-oriented,daily
48660,B,efficiency-oriented,weekly
48661,A,efficiency-oriented,weekly
48662,B,neutral,weekly
48663,B,efficiency-oriented,daily
48664,A,efficiency-oriented,rarely
48665,A,comfort-oriented,daily
48666,A,comfort-oriented,rarely
48667,A,efficiency-oriented,weekly
48668,A,efficiency-oriented,weekly
48669,B,efficiency-oriented,daily
48670,B,efficiency-oriented,rarely
48671,B,comfort-oriented,daily
48672,B,comfort-oriented,daily
48673,B,comfort-oriented,daily
48674,A,efficiency-oriented,daily
48675,B,comfort-oriented,weekly
48676,A,efficiency-oriented,daily
48677,A,efficiency-oriented,daily
48678,B,comfort-oriented,daily
48679,B,comfort-oriented,daily
48680,A,neutral,daily
48681,A,efficiency-oriented,daily
48682,A,comfort-oriented,weekly
48683,B,comfort-oriented,daily
48684,B,efficiency-oriented,weekly
48685,B,efficiency-oriented,daily
48686,B,efficiency-oriented,daily
48687,A,efficiency-oriented,weekly
48688,A,efficiency-oriented,daily
48689,B,efficiency-oriented,rarely
48690,A,efficiency-oriented,daily
48691,A,efficiency-oriented,daily
48692,B,efficiency-oriented,weekly
48693,B,efficiency-oriented,daily
48694,A,comfort-oriented,weekly
48695,B,comfort-oriented,daily
48696,B,efficiency-oriented,daily
48697,A,efficiency-oriented,daily
48698,B,efficiency-oriented,daily
48699,B,comfort-oriented,rarely
48700,B,efficiency-oriented,weekly
48701,B,efficiency-oriented,daily
48702,B,efficiency-oriented,daily
48703,B,comfort-oriented,weekly
48704,A,comfort-oriented,weekly
48705,A,efficiency-oriented,weekly
48706,A,neutral,daily
48707,A,efficiency-oriented,daily
48708,B,comfort-oriented,weekly
48709,B,efficiency-oriented,rarely
48710,A,comfort-oriented,daily
48711,B,comfort-oriented,daily
48712,A,efficiency-oriented,weekly
48713,B,efficiency-oriented,daily
48714,B,comfort-oriented,weekly
48715,A,efficiency-oriented,daily
48716,B,comfort-oriented,daily
48717,B,comfort-oriented,weekly
48718,A,comfort-oriented,weekly
48719,B,efficiency-oriented,daily
48720,A,efficiency-oriented,daily
48721,A,comfort-oriented,weekly
48722,B,neutral,daily
48723,B,comfort-oriented,daily
48724,A,comfort-oriented,daily
48725,B,efficiency-oriented,daily
48726,B,neutral,daily
48727,B,comfort-oriented,rarely
48728,A,comfort-oriented,daily
48729,B,comfort-oriented,daily
48730,B,comfort-oriented,weekly
48731,B,efficiency-oriented,daily
48732,A,comfort-oriented,daily
48733,A,efficiency-oriented,weekly
48734,A,comfort-oriented,daily
48735,A,efficiency-oriented,daily
48736,B,efficiency-oriented,weekly
48737,B,efficiency-oriented,daily
48738,A,efficiency-oriented,weekly
48739,B,neutral,daily
48740,B,efficiency-oriented,weekly
48741,B,efficiency-oriented,weekly
48742,A,comfort-oriented,daily
48743,A,efficiency-oriented,daily
48744,A,neutral,daily
48745,A,efficiency-oriented,daily
48746,A,comfort-oriented,daily
48747,B,comfort-oriented,weekly
48748,A,efficiency-oriented,daily
48749,A,efficiency-oriented,daily
48750,B,efficiency-oriented,daily
48751,B,neutral,weekly
48752,B,neutral,daily
48753,A,neutral,weekly
48754,B,comfort-oriented,daily
48755,A,neutral,daily
48756,B,comfort-oriented,weekly
48757,A,efficiency-oriented,daily
48758,B,comfort-oriented,rarely
48759,B,comfort-oriented,daily
48760,A,comfort-oriented,rarely
48761,A,efficiency-oriented,daily
48762,A,efficiency-oriented,daily
48763,B,efficiency-oriented,daily
48764,A,efficiency-oriented,weekly
48765,B,efficiency-oriented,weekly
48766,A,efficiency-oriented,daily
48767,A,efficiency-oriented,daily
48768,B,efficiency-oriented,daily
48769,B,neutral,rarely
48770,B,efficiency-oriented,weekly
48771,A,efficiency-oriented,daily
48772,A,comfort-oriented,weekly
48773,A,efficiency-oriented,weekly
48774,B,comfort-oriented,weekly
48775,B,comfort-oriented,daily
48776,B,neutral,daily
48777,B,efficiency-oriented,daily
48778,B,comfort-oriented,weekly
48779,A,comfort-oriented,weekly
48780,A,efficiency-oriented,daily
48781,A,efficiency-oriented,weekly
48782,B,efficiency-oriented,daily
48783,A,efficiency-oriented,weekly
48784,B,efficiency-oriented,daily
48785,A,comfort-oriented,daily
48786,A,efficiency-oriented,weekly
48787,A,efficiency-oriented,daily
48788,B,comfort-oriented,weekly
48789,A,efficiency-oriented,weekly
48790,B,efficiency-oriented,daily
48791,B,comfort-oriented,daily
48792,B,efficiency-oriented,weekly
48793,B,efficiency-oriented,daily
48794,B,efficiency-oriented,daily
48795,B,comfort-oriented,daily
48796,A,comfort-oriented,daily
48797,B,efficiency-oriented,daily
48798,A,efficiency-oriented,rarely
48799,A,comfort-oriented,daily
48800,B,neutral,rarely
48801,A,efficiency-oriented,daily
48802,A,efficiency-oriented,daily
48803,A,comfort-oriented,daily
48804,B,efficiency-oriented,weekly
48805,A,comfort-oriented,daily
48806,A,efficiency-oriented,daily
48807,B,comfort-oriented,weekly
48808,A,comfort-oriented,daily
48809,B,comfort-oriented,daily
48810,B,comfort-oriented,weekly
48811,A,efficiency-oriented,daily
48812,B,comfort-oriented,daily
48813,B,efficiency-oriented,rarely
48814,B,comfort-oriented,daily
48815,A,neutral,daily
48816,B,efficiency-oriented,daily
48817,A,efficiency-oriented,weekly
48818,A,comfort-oriented,weekly
48819,B,efficiency-oriented,rarely
48820,A,efficiency-oriented,daily
48821,B,neutral,daily
48822,A,efficiency-oriented,weekly
48823,B,comfort-oriented,daily
48824,A,comfort-oriented,rarely
48825,A,efficiency-oriented,daily
48826,A,comfort-oriented,daily
48827,A,comfort-oriented,daily
48828,A,neutral,daily
48829,A,efficiency-oriented,daily
48830,B,efficiency-oriented,weekly
48831,B,comfort-oriented,daily
48832,A,efficiency-oriented,daily
48833,B,efficiency-oriented,weekly
48834,B,efficiency-oriented,weekly
48835,B,efficiency-oriented,daily
48836,B,comfort-oriented,rarely
48837,A,comfort-oriented,weekly
48838,A,efficiency-oriented,weekly
48839,A,efficiency-oriented,daily
48840,B,comfort-oriented,daily
48841,A,comfort-oriented,daily
48842,B,efficiency-oriented,daily
48843,A,efficiency-oriented,weekly
48844,A,neutral,daily
48845,A,efficiency-oriented,weekly
48846,A,efficiency-oriented,daily
48847,A,efficiency-oriented,daily
48848,A,efficiency-oriented,rarely
48849,B,neutral,daily
48850,B,comfort-oriented,daily
48851,A,efficiency-oriented,daily
48852,B,comfort-oriented,daily
48853,B,efficiency-oriented,weekly
48854,B,comfort-oriented,weekly
48855,A,comfort-oriented,weekly
48856,A,comfort-oriented,daily
48857,A,comfort-oriented,rarely
48858,B,comfort-oriented,daily
48859,B,comfort-oriented,daily
48860,B,comfort-oriented,weekly
48861,A,comfort-oriented,daily
48862,A,comfort-oriented,weekly
48863,A,efficiency-oriented,daily
48864,A,efficiency-oriented,weekly
48865,A,comfort-oriented,daily
48866,A,efficiency-oriented,rarely
48867,B,comfort-oriented,weekly
48868,A,comfort-oriented,daily
48869,B,efficiency-oriented,daily
48870,B,efficiency-oriented,daily
48871,B,comfort-oriented,daily
